timestamp,from_bank,to_bank,amount_paid,amount_received,payment_format,is_laundering
2022-04-06 06:00:00,Bank_A,Bank_Y,1779.5,393.6,Cash,0
2022-04-06 07:00:00,Bank_C,Bank_X,201.25,166.69,Cash,0
2022-04-06 08:00:00,Bank_B,Bank_X,328.93,1482.36,Cash,0
2022-04-06 09:00:00,Bank_B,Bank_Y,109.14,924.05,Wire,0
2022-04-06 10:00:00,Bank_B,Bank_Z,471.81,640.74,Transfer,0
2022-04-06 11:00:00,Bank_C,Bank_Y,164.73,40.6,Cash,0
2022-04-06 12:00:00,Bank_C,Bank_X,115.96,56.1,Transfer,0
2022-04-06 13:00:00,Bank_B,Bank_X,363.43,339.41,Cash,0
2022-04-06 14:00:00,Bank_A,Bank_X,2.76,87.6,Cash,0
2022-04-06 15:00:00,Bank_C,Bank_Y,3.85,1914.43,Wire,0
2022-04-06 16:00:00,Bank_B,Bank_Z,123.63,86.3,Wire,0
2022-04-06 17:00:00,Bank_B,Bank_X,18.71,334.2,Cash,0
2022-04-06 18:00:00,Bank_C,Bank_Z,57.16,226.37,Cash,0
2022-04-06 19:00:00,Bank_A,Bank_X,206.9,509.97,Cash,0
2022-04-06 20:00:00,Bank_B,Bank_Z,811.23,69.08,Transfer,0
2022-04-06 21:00:00,Bank_A,Bank_Y,424.37,281.34,Cash,0
2022-04-06 22:00:00,Bank_A,Bank_X,359.4,160.59,Transfer,0
2022-04-06 23:00:00,Bank_C,Bank_X,173.71,1093.52,Wire,0
2022-04-07 00:00:00,Bank_B,Bank_X,1342.32,20.72,Transfer,0
2022-04-07 01:00:00,Bank_B,Bank_Y,252.93,1225.12,Cash,0
2022-04-07 02:00:00,Bank_A,Bank_Y,45.56,894.86,Wire,0
2022-04-07 03:00:00,Bank_C,Bank_Z,479.95,176.61,Credit Card,0
2022-04-07 04:00:00,Bank_C,Bank_Y,60.43,778.64,Wire,0
2022-04-07 05:00:00,Bank_C,Bank_X,211.73,15.86,Credit Card,0
2022-04-07 06:00:00,Bank_A,Bank_Z,354.04,1703.59,Transfer,0
2022-04-07 07:00:00,Bank_A,Bank_Y,1036.62,373.9,Wire,0
2022-04-07 08:00:00,Bank_B,Bank_Z,340.16,180.69,Wire,0
2022-04-07 09:00:00,Bank_C,Bank_Z,605.77,225.17,Wire,0
2022-04-07 10:00:00,Bank_A,Bank_Z,2468.01,34.36,Transfer,0
2022-04-07 11:00:00,Bank_C,Bank_X,70.49,2271.07,Cash,0
2022-04-07 12:00:00,Bank_A,Bank_X,160.61,20.04,Transfer,0
2022-04-07 13:00:00,Bank_B,Bank_Y,250.91,531.97,Wire,0
2022-04-07 14:00:00,Bank_C,Bank_X,273.94,292.36,Cash,0
2022-04-07 15:00:00,Bank_A,Bank_Z,264.68,1487.14,Wire,0
2022-04-07 16:00:00,Bank_C,Bank_Z,1190.87,141.18,Wire,0
2022-04-07 17:00:00,Bank_A,Bank_X,625.94,379.74,Credit Card,0
2022-04-07 18:00:00,Bank_A,Bank_Z,468.13,329.23,Wire,0
2022-04-07 19:00:00,Bank_A,Bank_X,185.08,606.79,Transfer,0
2022-04-07 20:00:00,Bank_C,Bank_Z,868.04,35.22,Transfer,0
2022-04-07 21:00:00,Bank_A,Bank_Y,1551.22,107.7,Transfer,0
2022-04-07 22:00:00,Bank_B,Bank_Y,860.74,120.76,Cash,0
2022-04-07 23:00:00,Bank_C,Bank_X,0.78,669.99,Credit Card,0
2022-04-08 00:00:00,Bank_B,Bank_X,505.85,104.83,Credit Card,0
2022-04-08 01:00:00,Bank_B,Bank_X,26.24,426.06,Wire,0
2022-04-08 02:00:00,Bank_C,Bank_X,148.94,121.19,Wire,0
2022-04-08 03:00:00,Bank_A,Bank_X,30.68,988.89,Credit Card,0
2022-04-08 04:00:00,Bank_B,Bank_Z,462.91,1425.26,Cash,0
2022-04-08 05:00:00,Bank_C,Bank_Y,580.12,365.42,Transfer,0
2022-04-08 06:00:00,Bank_A,Bank_Z,60.79,217.17,Wire,0
2022-04-08 07:00:00,Bank_C,Bank_Y,242.12,133.32,Credit Card,0
2022-04-08 08:00:00,Bank_C,Bank_Z,304.62,25.53,Cash,0
2022-04-08 09:00:00,Bank_C,Bank_Z,230.27,156.33,Transfer,0
2022-04-08 10:00:00,Bank_A,Bank_Z,64.5,531.0,Wire,0
2022-04-08 11:00:00,Bank_B,Bank_X,271.46,381.37,Transfer,0
2022-04-08 12:00:00,Bank_B,Bank_Y,695.51,1441.57,Transfer,0
2022-04-08 13:00:00,Bank_C,Bank_X,36.83,252.32,Credit Card,0
2022-04-08 14:00:00,Bank_C,Bank_X,41.79,591.86,Credit Card,0
2022-04-08 15:00:00,Bank_A,Bank_Z,219.08,336.01,Transfer,0
2022-04-08 16:00:00,Bank_C,Bank_Y,1421.3,359.31,Transfer,0
2022-04-08 17:00:00,Bank_C,Bank_Y,552.17,155.83,Wire,0
2022-04-08 18:00:00,Bank_C,Bank_Y,567.64,303.44,Cash,0
2022-04-08 19:00:00,Bank_B,Bank_Y,224.65,318.18,Cash,0
2022-04-08 20:00:00,Bank_C,Bank_X,450.28,613.18,Transfer,0
2022-04-08 21:00:00,Bank_B,Bank_X,5.09,1412.07,Credit Card,0
2022-04-08 22:00:00,Bank_A,Bank_Y,505.43,199.73,Cash,0
2022-04-08 23:00:00,Bank_A,Bank_X,1222.58,21.56,Transfer,0
2022-04-09 00:00:00,Bank_B,Bank_Y,474.11,342.88,Credit Card,0
2022-04-09 01:00:00,Bank_B,Bank_X,1034.54,393.14,Wire,0
2022-04-09 02:00:00,Bank_B,Bank_Z,643.63,92.23,Cash,0
2022-04-09 03:00:00,Bank_B,Bank_Z,64.23,714.53,Wire,0
2022-04-09 04:00:00,Bank_C,Bank_Y,1163.71,2097.5,Credit Card,0
2022-04-09 05:00:00,Bank_B,Bank_Y,34.38,1457.3,Transfer,0
2022-04-09 06:00:00,Bank_B,Bank_X,381.75,109.77,Wire,0
2022-04-09 07:00:00,Bank_B,Bank_Y,76.66,1041.18,Transfer,0
2022-04-09 08:00:00,Bank_C,Bank_Y,5.89,609.53,Cash,0
2022-04-09 09:00:00,Bank_C,Bank_X,274.12,302.43,Wire,1
2022-04-09 10:00:00,Bank_C,Bank_Y,174.81,388.93,Cash,0
2022-04-09 11:00:00,Bank_A,Bank_Y,332.77,947.23,Cash,0
2022-04-09 12:00:00,Bank_C,Bank_Z,430.43,327.09,Cash,0
2022-04-09 13:00:00,Bank_B,Bank_Z,22.36,233.57,Cash,0
2022-04-09 14:00:00,Bank_C,Bank_Z,65.63,339.87,Cash,0
2022-04-09 15:00:00,Bank_C,Bank_Y,408.95,432.72,Credit Card,0
2022-04-09 16:00:00,Bank_B,Bank_X,210.16,104.79,Wire,0
2022-04-09 17:00:00,Bank_C,Bank_Z,653.14,1155.85,Transfer,0
2022-04-09 18:00:00,Bank_A,Bank_Y,528.2,560.72,Transfer,0
2022-04-09 19:00:00,Bank_C,Bank_Z,934.12,501.56,Credit Card,0
2022-04-09 20:00:00,Bank_A,Bank_X,589.63,52.4,Transfer,0
2022-04-09 21:00:00,Bank_A,Bank_X,281.0,463.39,Transfer,0
2022-04-09 22:00:00,Bank_A,Bank_X,558.85,64.46,Transfer,0
2022-04-09 23:00:00,Bank_B,Bank_X,161.05,40.98,Wire,0
2022-04-10 00:00:00,Bank_C,Bank_X,182.87,374.66,Transfer,0
2022-04-10 01:00:00,Bank_A,Bank_X,777.91,257.74,Wire,0
2022-04-10 02:00:00,Bank_A,Bank_Y,295.67,444.35,Transfer,0
2022-04-10 03:00:00,Bank_C,Bank_Z,800.69,46.73,Transfer,0
2022-04-10 04:00:00,Bank_B,Bank_X,864.17,281.92,Wire,0
2022-04-10 05:00:00,Bank_B,Bank_Z,974.43,96.06,Credit Card,0
2022-04-10 06:00:00,Bank_A,Bank_Z,1242.26,2175.27,Transfer,0
2022-04-10 07:00:00,Bank_B,Bank_Y,281.92,411.8,Cash,0
2022-04-10 08:00:00,Bank_C,Bank_X,192.0,581.47,Cash,0
2022-04-10 09:00:00,Bank_B,Bank_X,436.37,196.83,Credit Card,0
2022-04-10 10:00:00,Bank_C,Bank_Y,231.95,49.77,Cash,0
2022-04-10 11:00:00,Bank_A,Bank_Y,459.49,1862.17,Wire,0
2022-04-10 12:00:00,Bank_C,Bank_Y,611.38,168.62,Transfer,0
2022-04-10 13:00:00,Bank_A,Bank_Y,583.03,275.66,Transfer,0
2022-04-10 14:00:00,Bank_C,Bank_Y,234.64,524.72,Transfer,0
2022-04-10 15:00:00,Bank_C,Bank_Z,91.28,12.5,Transfer,0
2022-04-10 16:00:00,Bank_B,Bank_Y,281.52,831.05,Cash,0
2022-04-10 17:00:00,Bank_C,Bank_X,76.92,384.56,Cash,0
2022-04-10 18:00:00,Bank_A,Bank_X,1104.08,163.02,Cash,0
2022-04-10 19:00:00,Bank_C,Bank_Y,212.23,31.79,Wire,0
2022-04-10 20:00:00,Bank_A,Bank_Y,83.89,88.67,Cash,0
2022-04-10 21:00:00,Bank_A,Bank_Y,12.89,1127.06,Cash,0
2022-04-10 22:00:00,Bank_C,Bank_Y,518.98,579.22,Transfer,0
2022-04-10 23:00:00,Bank_B,Bank_Y,506.54,143.78,Cash,0
2022-04-11 00:00:00,Bank_C,Bank_X,208.22,33.93,Credit Card,0
2022-04-11 01:00:00,Bank_C,Bank_Z,37.21,586.58,Credit Card,0
2022-04-11 02:00:00,Bank_B,Bank_Y,263.5,424.79,Transfer,0
2022-04-11 03:00:00,Bank_A,Bank_Y,186.41,259.19,Cash,0
2022-04-11 04:00:00,Bank_C,Bank_Y,565.24,225.97,Credit Card,0
2022-04-11 05:00:00,Bank_B,Bank_X,465.42,122.19,Credit Card,0
2022-04-11 06:00:00,Bank_B,Bank_X,226.75,553.74,Wire,0
2022-04-11 07:00:00,Bank_A,Bank_Z,122.88,1764.54,Transfer,0
2022-04-11 08:00:00,Bank_B,Bank_Z,2212.93,96.62,Credit Card,0
2022-04-11 09:00:00,Bank_A,Bank_Z,302.57,454.55,Credit Card,0
2022-04-11 10:00:00,Bank_C,Bank_Z,582.82,275.98,Transfer,0
2022-04-11 11:00:00,Bank_B,Bank_X,75.73,295.92,Cash,0
2022-04-11 12:00:00,Bank_C,Bank_Z,332.37,146.61,Transfer,0
2022-04-11 13:00:00,Bank_B,Bank_Y,13.96,871.87,Wire,0
2022-04-11 14:00:00,Bank_B,Bank_X,352.06,332.04,Wire,1
2022-04-11 15:00:00,Bank_C,Bank_X,1662.36,391.98,Wire,0
2022-04-11 16:00:00,Bank_B,Bank_X,242.42,181.75,Credit Card,0
2022-04-11 17:00:00,Bank_C,Bank_Y,19.89,100.33,Cash,0
2022-04-11 18:00:00,Bank_C,Bank_X,15.72,44.91,Wire,0
2022-04-11 19:00:00,Bank_A,Bank_Y,245.5,626.09,Transfer,0
2022-04-11 20:00:00,Bank_C,Bank_Z,87.19,109.22,Wire,0
2022-04-11 21:00:00,Bank_A,Bank_X,11.81,585.71,Credit Card,0
2022-04-11 22:00:00,Bank_C,Bank_Y,705.73,247.46,Wire,0
2022-04-11 23:00:00,Bank_B,Bank_X,306.73,268.73,Cash,0
2022-04-12 00:00:00,Bank_C,Bank_Z,170.71,316.66,Wire,0
2022-04-12 01:00:00,Bank_B,Bank_X,1151.71,229.2,Cash,0
2022-04-12 02:00:00,Bank_A,Bank_Z,61.73,53.02,Cash,0
2022-04-12 03:00:00,Bank_B,Bank_X,1560.86,185.27,Transfer,0
2022-04-12 04:00:00,Bank_C,Bank_Y,188.41,544.93,Cash,0
2022-04-12 05:00:00,Bank_B,Bank_Z,1096.43,547.98,Credit Card,0
2022-04-12 06:00:00,Bank_A,Bank_X,461.84,168.59,Credit Card,0
2022-04-12 07:00:00,Bank_B,Bank_Z,876.39,308.19,Cash,0
2022-04-12 08:00:00,Bank_B,Bank_Z,2067.99,107.49,Cash,0
2022-04-12 09:00:00,Bank_C,Bank_Y,170.12,118.1,Wire,0
2022-04-12 10:00:00,Bank_C,Bank_Y,1623.84,11.66,Wire,0
2022-04-12 11:00:00,Bank_B,Bank_Y,246.72,1135.28,Transfer,0
2022-04-12 12:00:00,Bank_A,Bank_Y,243.48,118.31,Wire,0
2022-04-12 13:00:00,Bank_B,Bank_Z,208.05,129.08,Credit Card,1
2022-04-12 14:00:00,Bank_A,Bank_Z,389.8,163.98,Wire,1
2022-04-12 15:00:00,Bank_A,Bank_X,83.7,68.14,Transfer,0
2022-04-12 16:00:00,Bank_A,Bank_X,403.39,509.8,Transfer,0
2022-04-12 17:00:00,Bank_B,Bank_X,390.12,39.06,Cash,0
2022-04-12 18:00:00,Bank_A,Bank_Y,717.54,72.05,Transfer,0
2022-04-12 19:00:00,Bank_B,Bank_Z,896.83,517.48,Cash,0
2022-04-12 20:00:00,Bank_A,Bank_Z,290.3,207.5,Credit Card,0
2022-04-12 21:00:00,Bank_A,Bank_X,180.01,615.41,Credit Card,0
2022-04-12 22:00:00,Bank_B,Bank_X,150.1,407.57,Wire,0
2022-04-12 23:00:00,Bank_C,Bank_Z,108.22,147.87,Transfer,0
2022-04-13 00:00:00,Bank_C,Bank_Y,29.69,526.1,Credit Card,0
2022-04-13 01:00:00,Bank_B,Bank_X,209.62,61.8,Cash,0
2022-04-13 02:00:00,Bank_B,Bank_X,157.53,384.38,Transfer,0
2022-04-13 03:00:00,Bank_C,Bank_Z,1696.87,287.37,Transfer,0
2022-04-13 04:00:00,Bank_C,Bank_Z,407.89,155.9,Cash,0
2022-04-13 05:00:00,Bank_C,Bank_X,213.3,463.18,Transfer,0
2022-04-13 06:00:00,Bank_B,Bank_X,434.31,1025.27,Transfer,0
2022-04-13 07:00:00,Bank_A,Bank_Y,74.94,3408.36,Credit Card,0
2022-04-13 08:00:00,Bank_B,Bank_Y,293.53,467.94,Cash,0
2022-04-13 09:00:00,Bank_C,Bank_Y,492.06,259.35,Credit Card,0
2022-04-13 10:00:00,Bank_A,Bank_Y,335.59,127.58,Cash,0
2022-04-13 11:00:00,Bank_B,Bank_X,256.9,148.59,Wire,0
2022-04-13 12:00:00,Bank_C,Bank_X,2545.52,326.44,Transfer,0
2022-04-13 13:00:00,Bank_B,Bank_X,1061.45,228.86,Transfer,0
2022-04-13 14:00:00,Bank_A,Bank_Y,488.29,1225.63,Credit Card,0
2022-04-13 15:00:00,Bank_C,Bank_X,421.26,229.67,Transfer,0
2022-04-13 16:00:00,Bank_B,Bank_Z,484.66,233.76,Transfer,0
2022-04-13 17:00:00,Bank_A,Bank_Y,112.39,241.88,Credit Card,0
2022-04-13 18:00:00,Bank_A,Bank_Z,251.38,905.84,Credit Card,0
2022-04-13 19:00:00,Bank_B,Bank_Y,20.13,526.04,Cash,0
2022-04-13 20:00:00,Bank_A,Bank_X,322.7,476.18,Wire,0
2022-04-13 21:00:00,Bank_C,Bank_Y,391.56,203.34,Credit Card,0
2022-04-13 22:00:00,Bank_A,Bank_Z,129.22,851.61,Cash,0
2022-04-13 23:00:00,Bank_B,Bank_Y,1662.52,19.56,Credit Card,0
2022-04-14 00:00:00,Bank_C,Bank_Z,1200.95,1023.19,Cash,0
2022-04-14 01:00:00,Bank_A,Bank_X,640.32,359.49,Wire,0
2022-04-14 02:00:00,Bank_A,Bank_Z,381.13,253.96,Cash,0
2022-04-14 03:00:00,Bank_C,Bank_X,1019.99,343.75,Cash,0
2022-04-14 04:00:00,Bank_C,Bank_Z,70.01,550.43,Transfer,0
2022-04-14 05:00:00,Bank_A,Bank_X,781.54,6.42,Credit Card,0
2022-04-14 06:00:00,Bank_C,Bank_Z,66.66,1026.12,Cash,0
2022-04-14 07:00:00,Bank_B,Bank_X,790.45,295.96,Credit Card,0
2022-04-14 08:00:00,Bank_A,Bank_X,161.32,210.01,Cash,1
2022-04-14 09:00:00,Bank_B,Bank_X,1048.15,74.39,Transfer,0
2022-04-14 10:00:00,Bank_A,Bank_Z,1441.58,289.43,Transfer,0
2022-04-14 11:00:00,Bank_B,Bank_Z,80.55,342.91,Wire,0
2022-04-14 12:00:00,Bank_B,Bank_X,310.58,258.46,Cash,0
2022-04-14 13:00:00,Bank_C,Bank_Y,1981.33,567.63,Transfer,1
2022-04-14 14:00:00,Bank_A,Bank_X,330.25,273.14,Credit Card,0
2022-04-14 15:00:00,Bank_C,Bank_Y,995.89,1627.48,Cash,0
2022-04-14 16:00:00,Bank_C,Bank_X,444.25,457.24,Cash,0
2022-04-14 17:00:00,Bank_A,Bank_Z,235.27,823.77,Wire,0
2022-04-14 18:00:00,Bank_B,Bank_Y,168.28,57.91,Credit Card,0
2022-04-14 19:00:00,Bank_A,Bank_Z,113.59,253.16,Wire,0
2022-04-14 20:00:00,Bank_A,Bank_Y,717.32,205.38,Cash,0
2022-04-14 21:00:00,Bank_A,Bank_Y,244.32,421.38,Wire,0
2022-04-14 22:00:00,Bank_C,Bank_Y,357.98,987.05,Cash,0
2022-04-14 23:00:00,Bank_A,Bank_Y,338.96,40.79,Cash,0
2022-04-15 00:00:00,Bank_A,Bank_Z,430.52,37.67,Wire,0
2022-04-15 01:00:00,Bank_A,Bank_Y,1003.38,949.62,Wire,0
2022-04-15 02:00:00,Bank_B,Bank_X,1974.85,119.67,Cash,0
2022-04-15 03:00:00,Bank_B,Bank_X,261.77,552.45,Wire,0
2022-04-15 04:00:00,Bank_B,Bank_Y,878.73,391.4,Wire,0
2022-04-15 05:00:00,Bank_B,Bank_Z,723.08,894.56,Cash,0
2022-04-15 06:00:00,Bank_C,Bank_Z,426.11,66.82,Credit Card,0
2022-04-15 07:00:00,Bank_C,Bank_Y,1562.32,69.51,Wire,0
2022-04-15 08:00:00,Bank_A,Bank_Z,111.87,406.89,Wire,0
2022-04-15 09:00:00,Bank_C,Bank_Z,57.85,1462.9,Transfer,0
2022-04-15 10:00:00,Bank_B,Bank_Z,961.94,268.07,Credit Card,0
2022-04-15 11:00:00,Bank_A,Bank_Y,289.15,197.96,Wire,0
2022-04-15 12:00:00,Bank_A,Bank_X,938.56,466.58,Cash,0
2022-04-15 13:00:00,Bank_B,Bank_X,1117.88,1332.84,Transfer,0
2022-04-15 14:00:00,Bank_B,Bank_X,32.25,906.78,Transfer,0
2022-04-15 15:00:00,Bank_B,Bank_X,1074.78,2700.02,Transfer,0
2022-04-15 16:00:00,Bank_C,Bank_X,297.39,11.41,Wire,0
2022-04-15 17:00:00,Bank_A,Bank_Z,357.12,59.88,Cash,0
2022-04-15 18:00:00,Bank_B,Bank_Z,492.54,470.12,Transfer,0
2022-04-15 19:00:00,Bank_A,Bank_Z,1304.44,859.0,Credit Card,0
2022-04-15 20:00:00,Bank_A,Bank_Y,9.65,167.91,Transfer,0
2022-04-15 21:00:00,Bank_C,Bank_Z,323.94,136.7,Transfer,0
2022-04-15 22:00:00,Bank_A,Bank_X,581.93,773.17,Credit Card,0
2022-04-15 23:00:00,Bank_B,Bank_Z,641.34,29.02,Transfer,0
2022-04-16 00:00:00,Bank_B,Bank_X,589.69,230.53,Transfer,0
2022-04-16 01:00:00,Bank_A,Bank_Z,72.19,352.42,Credit Card,0
2022-04-16 02:00:00,Bank_A,Bank_X,177.91,410.89,Wire,0
2022-04-16 03:00:00,Bank_C,Bank_Z,222.14,652.11,Credit Card,0
2022-04-16 04:00:00,Bank_B,Bank_X,815.94,219.13,Wire,0
2022-04-16 05:00:00,Bank_B,Bank_X,163.39,474.26,Wire,0
2022-04-16 06:00:00,Bank_A,Bank_Y,118.31,440.19,Wire,0
2022-04-16 07:00:00,Bank_A,Bank_Z,1578.51,396.61,Credit Card,0
2022-04-16 08:00:00,Bank_A,Bank_X,4.45,511.5,Credit Card,0
2022-04-16 09:00:00,Bank_B,Bank_Z,3064.41,150.18,Wire,0
2022-04-16 10:00:00,Bank_A,Bank_X,564.77,44.22,Credit Card,0
2022-04-16 11:00:00,Bank_C,Bank_Y,881.5,63.5,Wire,0
2022-04-16 12:00:00,Bank_C,Bank_Y,174.51,127.18,Credit Card,0
2022-04-16 13:00:00,Bank_A,Bank_Y,7.21,346.77,Cash,0
2022-04-16 14:00:00,Bank_C,Bank_Y,669.46,917.68,Credit Card,0
2022-04-16 15:00:00,Bank_C,Bank_X,898.32,604.15,Credit Card,1
2022-04-16 16:00:00,Bank_C,Bank_Z,674.45,778.04,Credit Card,0
2022-04-16 17:00:00,Bank_C,Bank_Y,77.07,216.14,Wire,0
2022-04-16 18:00:00,Bank_C,Bank_Y,700.05,259.31,Wire,0
2022-04-16 19:00:00,Bank_B,Bank_Y,732.5,250.18,Cash,0
2022-04-16 20:00:00,Bank_A,Bank_Z,537.26,106.52,Cash,0
2022-04-16 21:00:00,Bank_C,Bank_X,726.46,31.59,Transfer,1
2022-04-16 22:00:00,Bank_A,Bank_X,935.15,446.92,Cash,0
2022-04-16 23:00:00,Bank_C,Bank_X,475.45,2264.88,Wire,0
2022-04-17 00:00:00,Bank_B,Bank_X,46.39,91.26,Cash,0
2022-04-17 01:00:00,Bank_B,Bank_Z,334.35,23.9,Cash,0
2022-04-17 02:00:00,Bank_C,Bank_Z,40.41,756.0,Credit Card,0
2022-04-17 03:00:00,Bank_C,Bank_Z,261.74,145.57,Cash,0
2022-04-17 04:00:00,Bank_C,Bank_Y,261.37,884.93,Transfer,0
2022-04-17 05:00:00,Bank_B,Bank_Z,34.14,608.59,Credit Card,0
2022-04-17 06:00:00,Bank_B,Bank_X,214.48,1456.37,Wire,0
2022-04-17 07:00:00,Bank_A,Bank_Z,58.83,262.91,Transfer,0
2022-04-17 08:00:00,Bank_B,Bank_Y,825.74,542.31,Wire,0
2022-04-17 09:00:00,Bank_C,Bank_X,1475.26,312.61,Transfer,0
2022-04-17 10:00:00,Bank_A,Bank_Z,37.53,497.92,Credit Card,0
2022-04-17 11:00:00,Bank_B,Bank_X,1551.83,298.55,Transfer,0
2022-04-17 12:00:00,Bank_B,Bank_X,369.68,104.52,Transfer,0
2022-04-17 13:00:00,Bank_C,Bank_Z,178.03,354.53,Cash,0
2022-04-17 14:00:00,Bank_A,Bank_Z,39.99,376.01,Wire,0
2022-04-17 15:00:00,Bank_B,Bank_Y,347.2,831.96,Credit Card,0
2022-04-17 16:00:00,Bank_B,Bank_Z,791.19,665.0,Transfer,0
2022-04-17 17:00:00,Bank_C,Bank_Z,613.94,545.01,Wire,0
2022-04-17 18:00:00,Bank_A,Bank_Z,25.77,60.17,Wire,0
2022-04-17 19:00:00,Bank_A,Bank_X,37.85,637.58,Cash,0
2022-04-17 20:00:00,Bank_A,Bank_Y,257.81,346.88,Wire,0
2022-04-17 21:00:00,Bank_A,Bank_X,174.98,1122.63,Credit Card,0
2022-04-17 22:00:00,Bank_C,Bank_Z,132.23,1262.06,Cash,0
2022-04-17 23:00:00,Bank_B,Bank_Y,164.95,28.37,Transfer,0
2022-04-18 00:00:00,Bank_B,Bank_Z,813.5,859.18,Credit Card,0
2022-04-18 01:00:00,Bank_A,Bank_X,1324.15,19.21,Credit Card,0
2022-04-18 02:00:00,Bank_A,Bank_X,259.68,228.78,Credit Card,0
2022-04-18 03:00:00,Bank_A,Bank_Z,1182.82,390.77,Cash,1
2022-04-18 04:00:00,Bank_B,Bank_Y,193.93,80.14,Wire,0
2022-04-18 05:00:00,Bank_B,Bank_X,323.55,685.83,Credit Card,0
2022-04-18 06:00:00,Bank_A,Bank_Z,128.11,4.19,Wire,0
2022-04-18 07:00:00,Bank_C,Bank_Z,511.49,92.32,Wire,0
2022-04-18 08:00:00,Bank_B,Bank_Z,1931.17,434.7,Credit Card,0
2022-04-18 09:00:00,Bank_B,Bank_Y,462.53,626.56,Wire,0
2022-04-18 10:00:00,Bank_A,Bank_Z,221.44,1242.31,Cash,0
2022-04-18 11:00:00,Bank_C,Bank_Z,521.8,611.23,Cash,0
2022-04-18 12:00:00,Bank_A,Bank_X,65.58,557.03,Transfer,0
2022-04-18 13:00:00,Bank_A,Bank_Z,1097.58,250.72,Wire,0
2022-04-18 14:00:00,Bank_C,Bank_Y,349.67,0.64,Wire,0
2022-04-18 15:00:00,Bank_C,Bank_Z,298.33,64.01,Transfer,0
2022-04-18 16:00:00,Bank_C,Bank_Y,440.78,382.38,Cash,0
2022-04-18 17:00:00,Bank_B,Bank_Z,490.13,562.16,Transfer,1
2022-04-18 18:00:00,Bank_A,Bank_Z,37.24,270.17,Transfer,0
2022-04-18 19:00:00,Bank_B,Bank_Z,573.82,655.93,Transfer,0
2022-04-18 20:00:00,Bank_C,Bank_Y,138.49,368.93,Wire,0
2022-04-18 21:00:00,Bank_B,Bank_X,625.8,38.54,Wire,0
2022-04-18 22:00:00,Bank_C,Bank_Y,864.49,106.61,Wire,0
2022-04-18 23:00:00,Bank_C,Bank_X,814.71,916.29,Wire,0
2022-04-19 00:00:00,Bank_A,Bank_Y,402.04,645.33,Credit Card,0
2022-04-19 01:00:00,Bank_A,Bank_Z,367.16,1125.77,Transfer,0
2022-04-19 02:00:00,Bank_A,Bank_Z,77.09,62.53,Transfer,0
2022-04-19 03:00:00,Bank_B,Bank_X,746.6,2313.84,Wire,0
2022-04-19 04:00:00,Bank_A,Bank_X,158.32,117.49,Cash,0
2022-04-19 05:00:00,Bank_C,Bank_Y,343.28,5.92,Credit Card,0
2022-04-19 06:00:00,Bank_A,Bank_Y,167.23,2980.55,Credit Card,0
2022-04-19 07:00:00,Bank_B,Bank_X,71.84,165.0,Cash,0
2022-04-19 08:00:00,Bank_A,Bank_X,496.53,551.34,Wire,0
2022-04-19 09:00:00,Bank_A,Bank_Y,27.93,97.21,Credit Card,0
2022-04-19 10:00:00,Bank_A,Bank_X,690.44,434.02,Credit Card,0
2022-04-19 11:00:00,Bank_B,Bank_X,191.06,1171.89,Transfer,0
2022-04-19 12:00:00,Bank_C,Bank_X,0.07,192.96,Transfer,0
2022-04-19 13:00:00,Bank_C,Bank_X,357.83,554.72,Wire,1
2022-04-19 14:00:00,Bank_C,Bank_Z,23.99,104.07,Wire,1
2022-04-19 15:00:00,Bank_A,Bank_Z,161.6,490.14,Transfer,0
2022-04-19 16:00:00,Bank_A,Bank_X,613.75,205.08,Transfer,0
2022-04-19 17:00:00,Bank_B,Bank_Y,32.37,118.63,Transfer,0
2022-04-19 18:00:00,Bank_C,Bank_Z,914.23,187.84,Cash,0
2022-04-19 19:00:00,Bank_A,Bank_Y,1.91,98.52,Credit Card,1
2022-04-19 20:00:00,Bank_A,Bank_Y,141.73,1160.97,Wire,0
2022-04-19 21:00:00,Bank_A,Bank_Z,675.28,253.07,Wire,0
2022-04-19 22:00:00,Bank_B,Bank_Y,190.1,140.7,Cash,0
2022-04-19 23:00:00,Bank_C,Bank_Y,53.73,297.47,Transfer,0
2022-04-20 00:00:00,Bank_B,Bank_X,223.33,193.23,Credit Card,1
2022-04-20 01:00:00,Bank_C,Bank_X,157.62,682.11,Transfer,0
2022-04-20 02:00:00,Bank_C,Bank_X,924.84,1774.04,Wire,0
2022-04-20 03:00:00,Bank_A,Bank_Z,187.96,288.16,Cash,0
2022-04-20 04:00:00,Bank_A,Bank_X,777.79,986.76,Credit Card,0
2022-04-20 05:00:00,Bank_A,Bank_Y,1112.22,417.2,Credit Card,0
2022-04-20 06:00:00,Bank_A,Bank_Y,284.42,85.53,Credit Card,1
2022-04-20 07:00:00,Bank_A,Bank_Y,1203.66,586.6,Credit Card,0
2022-04-20 08:00:00,Bank_C,Bank_Y,236.86,360.19,Cash,0
2022-04-20 09:00:00,Bank_A,Bank_Y,1663.21,525.78,Wire,0
2022-04-20 10:00:00,Bank_A,Bank_Z,46.77,1102.22,Credit Card,0
2022-04-20 11:00:00,Bank_B,Bank_Y,580.81,290.3,Credit Card,0
2022-04-20 12:00:00,Bank_B,Bank_Z,340.43,1157.22,Wire,0
